nome_teste,entidade,resultado
not_null_prox_canceldate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CLASSIFICACAO_RENOVACAO::columns::PROX_CANCELDATE>,Sem execução
not_null_prox_data_transacao,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CLASSIFICACAO_RENOVACAO::columns::PROX_DATA_TRANSACAO>,Sem execução
not_null_prox_enddate,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CLASSIFICACAO_RENOVACAO::columns::PROX_ENDDATE>,Sem execução
not_null_proxima_data_inicio,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V3::columns::PROXIMA_DATA_INICIO>,Sem execução
not_null_proxima_data_inicio,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACOES_POR_FREQUENCIA_ACESSO::columns::PROXIMA_DATA_INICIO>,Sem execução
not_null_published_at,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_VIDEO_TOP_VIEWED::columns::PUBLISHED_AT>,Sem execução
not_null_published_at,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_TRENDING_FINANCE_BR::columns::PUBLISHED_AT>,Sem execução
not_null_published_at,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKET_SHARE.VW_YT_VIDEO_RECENT::columns::PUBLISHED_AT>,Sem execução
not_null_qtd_assinaturas_varejo_historico,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_ABT_ML_CROSS_SELL_WEALTH::columns::QTD_ASSINATURAS_VAREJO_HISTORICO>,Sem execução
not_null_qtd_assinaturas_varejo_historico,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_ABT_ML_CROSS_SELL_WEALTH_V2::columns::QTD_ASSINATURAS_VAREJO_HISTORICO>,Sem execução
not_null_qtde_base_25_dia,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_SALDO_DIARIO::columns::QTDE_BASE_25_DIA>,Sem execução
not_null_qtde_base_25_dia,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_SALDO_DIARIO::columns::QTDE_BASE_25_DIA>,Sem execução
not_null_qtde_dias_distintos,<#E::table::Suno SnowFlake.REFINED_RESEARCH.SUBSCRIBER_EVENTS.VW_ACESSO_MENSAL_BUCKETIZADO::columns::QTDE_DIAS_DISTINTOS>,Sem execução
not_null_qtd_emails,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_BASE_DIARIA_2025_TOTAL::columns::QTD_EMAILS>,Sem execução
not_null_qtd_emails,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_BASE_DIARIA_2025_TOTAL::columns::QTD_EMAILS>,Sem execução
not_null_qtd_total_expiracoes,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_QTD_MOVIMENTACAO_POR_SAFRA_PIVOT::columns::QTD_TOTAL_EXPIRACOES>,Sem execução
not_null_qtd_total_expiracoes,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_QTD_MOVIMENTACAO_POR_SAFRA_PIVOT::columns::QTD_TOTAL_EXPIRACOES>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_FIAGRO_BALANCO_FIAGRO::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_INDICES_SP500::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_STATUS_INVEST_SERIE_HISTORICA_GLOBAL::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_STATUS_INVEST_SERIE_HISTORICA_FIA::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_STATUS_INVEST_SERIE_HISTORICA_PREV::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_STATUS_INVEST_SERIE_HISTORICA_FICFIA::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_STOCKS_INDICE_HISTORY::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_STATUS_INVEST_SERIE_HISTORICA_SMALL::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_INDEXERHISTORY_QUOTATION::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_FUNDOS_INVESTIMENTOS_SERIE_HISTORICA_FIA_PREV_PEERS::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_INDICES_IBOV::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_ASSET_INDICES_FUNDS_PERFORMANCE::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_INDEXER_HISTORY_IPCA_IGPM_PROJECTED::columns::RANK>,Sem execução
not_null_rank,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_FUNDOS_INVESTIMENTOS_SERIE_HISTORICA::columns::RANK>,Sem execução
not_null_rankanuncio,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_ASSETS_DIVIDEND_QUOTATION::columns::RANKANUNCIO>,Sem execução
not_null_rankpayment,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_ASSETS_DIVIDEND_QUOTATION::columns::RANKPAYMENT>,Sem execução
not_null_rawdata,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_ASSETS_BALANCO_FIIS::columns::RAWDATA>,Sem execução
not_null_record_date,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_INSTAGRAM_DAILY_SUMMARY::columns::RECORD_DATE>,Sem execução
not_null_reembolso_parcial_data_aprovacao,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_SAIDAS::columns::REEMBOLSO_PARCIAL_DATA_APROVACAO>,Sem execução
not_null_reembolso_parcial_data_aprovacao,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_TIMELINE::columns::REEMBOLSO_PARCIAL_DATA_APROVACAO>,Sem execução
not_null_reembolso_parcial_data_criacao,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_SAIDAS::columns::REEMBOLSO_PARCIAL_DATA_CRIACAO>,Sem execução
not_null_reembolso_parcial_data_criacao,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_TIMELINE::columns::REEMBOLSO_PARCIAL_DATA_CRIACAO>,Sem execução
not_null_reembolso_total_data_aprovacao,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_SAIDAS::columns::REEMBOLSO_TOTAL_DATA_APROVACAO>,Sem execução
not_null_reembolso_total_data_aprovacao,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_TIMELINE::columns::REEMBOLSO_TOTAL_DATA_APROVACAO>,Sem execução
not_null_reembolso_total_data_criacao,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_SAIDAS::columns::REEMBOLSO_TOTAL_DATA_CRIACAO>,Sem execução
not_null_reembolso_total_data_criacao,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_TIMELINE::columns::REEMBOLSO_TOTAL_DATA_CRIACAO>,Sem execução
not_null_reference_date,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_WALLET_FUND_HEADER::columns::REFERENCE_DATE>,Success
not_null_reference_date,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_WALLET_FUND_CASH::columns::REFERENCE_DATE>,Success
not_null_reference_date,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_PORTFOLIO_ADMINISTRATOR::columns::REFERENCE_DATE>,Success
not_null_reference_date,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_WALLET_FUND_ACCRUALS::columns::REFERENCE_DATE>,Success
not_null_reference_date,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_WALLET_FUND_PORTFOLIO::columns::REFERENCE_DATE>,Success
not_null_reference_date,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS::columns::REFERENCE_DATE>,Success
not_null_refund_approvaldate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::REFUND_APPROVALDATE>,Failed
not_null_refund_flag,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::REFUND_FLAG>,Success
not_null_refund_status_flag,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::REFUND_STATUS_FLAG>,Success
not_null_reuniao_data_ultima_reuniao,<#E::table::Suno SnowFlake.SERVING_LAYER.CONSULTORIA.VW_DEALS_CADASTRO::columns::REUNIAO_DATA_ULTIMA_REUNIAO>,Sem execução
not_null_reuniao_data_ultima_reuniao,<#E::table::Suno SnowFlake.TRUSTED.CONSULTORIA_HUBSPOT.HUBSPOT_DEALS::columns::REUNIAO_DATA_ULTIMA_REUNIAO>,Failed
not_null_rn,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_COMPLIANCE_TABTEM_LOGORDEM::columns::RN>,Sem execução
not_null_rn,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_ANALISE_RENOVACOES_COM_PAGAMENTO::columns::RN>,Sem execução
not_null_rn_asc,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CLASSIFICACAO_RENOVACAO::columns::RN_ASC>,Sem execução
not_null_rn_canonical,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_SUNOCODE_PIPE002_NORMALIZED::columns::RN_CANONICAL>,Sem execução
not_null_rn_desc,<#E::table::Suno SnowFlake.SERVING_LAYER.STATUS_INVEST.VW_BASE_STATUS_CLASSIFICACAO_RENOVACAO::columns::RN_DESC>,Sem execução
not_null_row_hash,<#E::table::Suno SnowFlake.SERVING_LAYER.YOUTUBE.VIDEOS_METRICS_INFO::columns::ROW_HASH>,Sem execução
not_null_safra_key,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_AGG_COHORT_BY_PLAN_UN_TRUTH::columns::SAFRA_KEY>,Sem execução
not_null_safra_key,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_FCT_COHORT_MONTHLY_UN_TRUTH::columns::SAFRA_KEY>,Sem execução
not_null_safra_key,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_FAT_SUBS_ACTIVITY_UN_TRUTH::columns::SAFRA_KEY>,Sem execução
not_null_safra_mes,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_FCT_COHORT_MONTHLY_UN_TRUTH::columns::SAFRA_MES>,Sem execução
not_null_saldo_clientes,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_RETAIL_MOV_DIARIA_RESUMO::columns::SALDO_CLIENTES>,Sem execução
not_null_saldo_d_1,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_SALDO_DIARIO::columns::SALDO_D_1>,Sem execução
not_null_saldo_d_1,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_SALDO_DIARIO::columns::SALDO_D_1>,Sem execução
not_null_security_cnpj,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_PERFORMIT_FRAMEWORK_FUNDS::columns::SECURITY_CNPJ>,Sem execução
not_null_security_cnpj,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS::columns::SECURITY_CNPJ>,Failed
not_null_security_currency_id,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_PERFORMIT_FRAMEWORK_FUNDS::columns::SECURITY_CURRENCY_ID>,Sem execução
not_null_security_currency_id,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS::columns::SECURITY_CURRENCY_ID>,Failed
not_null_security_id,<#E::table::Suno SnowFlake.SERVING_LAYER.ASSET.VW_PERFORMIT_FRAMEWORK_FUNDS::columns::SECURITY_ID>,Sem execução
not_null_security_id,<#E::table::Suno SnowFlake.REFINED_ASSET.IVT.API_IVT_WEBHOOK_ALL_TRANSACTIONS::columns::SECURITY_ID>,Failed
not_null_semana_ano,<#E::table::Suno SnowFlake.REFINED_GLOBAL.GLOBAL.DIM_TEMPO::columns::SEMANA_ANO>,Sem execução
not_null_semestre,<#E::table::Suno SnowFlake.REFINED_GLOBAL.GLOBAL.DIM_TEMPO::columns::SEMESTRE>,Sem execução
not_null_sk_adm,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.FATO_POSICAO_DIARIA::columns::SK_ADM>,Failed
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_FREQUENCIA_DE_ACESSO_MOVIMENTACOES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V3::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_MOVIMENTACAO_ASSINANTES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACOES_POR_FREQUENCIA_ACESSO::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_MOVIMENTACAO_COMPLETA_ASSINANTES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.BASE_FOTO_CHURN_20241231::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_HISTORICA_ASSINANTES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_POTENCIAL_EXPIRACAO_ASSINANTES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_BASE_FOTO_CHURN::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_POTENCIAL_EXPIRACAO_ASSINANTES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_BASE_ASSINANTES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_MOVIMENTACAO_COMPLETA_ASSINANTES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_MOVIMENTACAO_HISTORICA_ASSINANTES::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V2::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_SAIDAS::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_QTD_MOVIMENTACAO_POR_SAFRA_TABELA::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_TIMELINE::columns::SK_ASSINATURA>,Sem execução
not_null_sk_assinatura_anterior,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_TIMELINE::columns::SK_ASSINATURA_ANTERIOR>,Sem execução
not_null_sk_assinatura_anterior,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_SAIDAS::columns::SK_ASSINATURA_ANTERIOR>,Sem execução
not_null_sk_ativo,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.FATO_MERCADO_FUNDOS_LIQUIDOS::columns::SK_ATIVO>,Success
not_null_sk_ativo,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.DIM_ATIVO::columns::SK_ATIVO>,Success
not_null_sk_ativo,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.FATO_MERCADO_INDICES::columns::SK_ATIVO>,Success
not_null_sk_ativo,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.FATO_MERCADO_FUNDOS_ESTRUTURADOS::columns::SK_ATIVO>,Success
not_null_sk_auditoria_pedido_oferta,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_PEDIDOS_ITENS::columns::SK_AUDITORIA_PEDIDO_OFERTA>,Sem execução
not_null_sk_auditoria_pedido_oferta,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_PEDIDOS_ITENS::columns::SK_AUDITORIA_PEDIDO_OFERTA>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V3::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES_V2::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACOES_POR_FREQUENCIA_ACESSO::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_PEDIDOS_ITENS::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_QTD_MOVIMENTACAO_POR_SAFRA_TABELA::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_HISTORICA_ASSINANTES::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_POTENCIAL_EXPIRACAO_ASSINANTES::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_PEDIDOS_ITENS::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_POTENCIAL_EXPIRACAO_ASSINANTES::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_MOVIMENTACAO_ASSINANTES::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.VW_MOVIMENTACAO_COMPLETA_ASSINANTES::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_MOVIMENTACAO_HISTORICA_ASSINANTES::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_MOVIMENTACAO_ASSINANTES::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.VW_MOVIMENTACAO_COMPLETA_ASSINANTES::columns::SK_CLIENTE>,Sem execução
not_null_sk_cliente,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_BASE_ASSINANTES::columns::SK_CLIENTE>,Sem execução
not_null_sk_cotista,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.FATO_POSICAO_SINGULARE::columns::SK_COTISTA>,Success
not_null_sk_cotista,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DIM_COTISTAS_SINGULARE::columns::SK_COTISTA>,Success
not_null_sk_custodiante,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.FATO_POSICAO_DIARIA::columns::SK_CUSTODIANTE>,Failed
not_null_sk_data,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.FATO_MERCADO_INDICES::columns::SK_DATA>,Success
not_null_sk_data,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.FATO_MERCADO_FUNDOS_LIQUIDOS::columns::SK_DATA>,Success
not_null_sk_data,<#E::table::Suno SnowFlake.REFINED_ASSET.QUANTUM.FATO_MERCADO_FUNDOS_ESTRUTURADOS::columns::SK_DATA>,Success
not_null_sk_data,<#E::table::Suno SnowFlake.REFINED_GLOBAL.GLOBAL.DIM_TEMPO::columns::SK_DATA>,Sem execução
not_null_sk_data,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.FATO_POSICAO_SINGULARE::columns::SK_DATA>,Success
not_null_sk_entidade,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.DIM_ENTIDADE::columns::SK_ENTIDADE>,Success
not_null_sk_fato_pedido_item,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_PEDIDOS_ITENS::columns::SK_FATO_PEDIDO_ITEM>,Sem execução
not_null_sk_fato_pedido_item,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_PEDIDOS_ITENS::columns::SK_FATO_PEDIDO_ITEM>,Sem execução
not_null_sk_fundo,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.DIM_FUNDO::columns::SK_FUNDO>,Success
not_null_sk_fundo,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.DIM_FUNDOS_SINGULARE::columns::SK_FUNDO>,Success
not_null_sk_fundo,<#E::table::Suno SnowFlake.REFINED_ASSET.COTISTAS.FATO_POSICAO_SINGULARE::columns::SK_FUNDO>,Success
not_null_sk_fundo,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.FATO_POSICAO_DIARIA::columns::SK_FUNDO>,Failed
not_null_sk_gestor,<#E::table::Suno SnowFlake.REFINED_ASSET.AUM_RECEITA.FATO_POSICAO_DIARIA::columns::SK_GESTOR>,Failed
not_null_sk_pedido,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_DEV.FATO_PEDIDOS_ITENS::columns::SK_PEDIDO>,Sem execução
not_null_sk_pedido,<#E::table::Suno SnowFlake.REFINED_SUNO_CORE.SUNO_CORE_PROD.FATO_PEDIDOS_ITENS::columns::SK_PEDIDO>,Sem execução
not_null_snowflake_refresh_timestamp_brt,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_LASTREFRESH_SUBS_LIFECYCLE::columns::SNOWFLAKE_REFRESH_TIMESTAMP_BRT>,Sem execução
not_null_soma_preco_final,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_DEALS_VENDAS_ENRIQUECIDA::columns::SOMA_PRECO_FINAL>,Sem execução
not_null_source_platform,<#E::table::Suno SnowFlake.SERVING_LAYER.MARKETING.VW_MIDIA_RESEARCH_DASHBOARD::columns::SOURCE_PLATFORM>,Sem execução
not_null_src_id,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.V_DATA_LINEAGE_MERMAID::columns::SRC_ID>,Sem execução
not_null_startdate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_AUDIT_SUBSCRIPTIONS_RAW_SUNOCORE::columns::STARTDATE>,Sem execução
not_null_status_pagamento,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO_CORE.VW_MOVIMENTACOES_RENOVACOES::columns::STATUS_PAGAMENTO>,Sem execução
not_null_status_pagamento,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO_CORE.VW_CORE_RENEWAL_FAILED_TRANSACTIONS::columns::STATUS_PAGAMENTO>,Sem execução
not_null_status_pagamento,<#E::table::Suno SnowFlake.SERVING_LAYER.SUNO_CORE.VW_RENOVACOES_FALHAS::columns::STATUS_PAGAMENTO>,Sem execução
not_null_subscriptionenddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH::columns::SUBSCRIPTIONENDDATE>,Success
not_null_subscriptionenddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.BKP_DT_LIFECYCLE_SUBS_UN_TRUTH_20260528::columns::SUBSCRIPTIONENDDATE>,Sem execução
not_null_subscriptionenddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_RETAIL_MOV_DIARIA_DETALHE::columns::SUBSCRIPTIONENDDATE>,Sem execução
not_null_subscriptionenddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.VW_FAT_SUBS_ACTIVITY_UN_TRUTH::columns::SUBSCRIPTIONENDDATE>,Sem execução
not_null_subscriptionenddate,<#E::table::Suno SnowFlake.REFINED_GLOBAL.ASSINATURAS.DT_LIFECYCLE_SUBS_UN_TRUTH_BKP_20260319::columns::SUBSCRIPTIONENDDATE>,Sem execução
