bu,database,schema,tabela,fqn,om_url,snowflake_url,tem_descricao,tem_owner,testes_total,testes_falha,testes_sucesso,testes_sem_execucao
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_37276f3fb4324f57a18d08cd95492be5,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_37276f3fb4324f57a18d08cd95492be5,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_37276f3fb4324f57a18d08cd95492be5,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_37276f3fb4324f57a18d08cd95492be5,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_372871bf5fef4d808de0f57b80e60c6c,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_372871bf5fef4d808de0f57b80e60c6c,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_372871bf5fef4d808de0f57b80e60c6c,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_372871bf5fef4d808de0f57b80e60c6c,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_6b914aa19db54c5bb1739399445edfd9,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_6b914aa19db54c5bb1739399445edfd9,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_6b914aa19db54c5bb1739399445edfd9,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_6b914aa19db54c5bb1739399445edfd9,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_7e70cf91d1ef4395bda49e96bb9f70f2,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_7e70cf91d1ef4395bda49e96bb9f70f2,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_7e70cf91d1ef4395bda49e96bb9f70f2,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_7e70cf91d1ef4395bda49e96bb9f70f2,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_839a4f7b298b4537b99b266be2a3529e,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_839a4f7b298b4537b99b266be2a3529e,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_839a4f7b298b4537b99b266be2a3529e,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_839a4f7b298b4537b99b266be2a3529e,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_89d2a74780164ddda53678e5effa6e6b,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_89d2a74780164ddda53678e5effa6e6b,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_89d2a74780164ddda53678e5effa6e6b,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_89d2a74780164ddda53678e5effa6e6b,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_91ebe70f827447928bdad107f513f8b9,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_91ebe70f827447928bdad107f513f8b9,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_91ebe70f827447928bdad107f513f8b9,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_91ebe70f827447928bdad107f513f8b9,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_932784ea3860465885c80fa72698b3a0,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_932784ea3860465885c80fa72698b3a0,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_932784ea3860465885c80fa72698b3a0,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_932784ea3860465885c80fa72698b3a0,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_96dd00137c1c409f80debf47bd30d00e,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_96dd00137c1c409f80debf47bd30d00e,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_96dd00137c1c409f80debf47bd30d00e,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_96dd00137c1c409f80debf47bd30d00e,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_bdbe6f7ef3044c8e95a6cafb170db651,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_bdbe6f7ef3044c8e95a6cafb170db651,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_bdbe6f7ef3044c8e95a6cafb170db651,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_bdbe6f7ef3044c8e95a6cafb170db651,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_c24d2c8019d24b2a9b62817c5018c77d,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_c24d2c8019d24b2a9b62817c5018c77d,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_c24d2c8019d24b2a9b62817c5018c77d,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_c24d2c8019d24b2a9b62817c5018c77d,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_fa0695d9a00a4ed5987fbe2fc060749e,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_fa0695d9a00a4ed5987fbe2fc060749e,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_fa0695d9a00a4ed5987fbe2fc060749e,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_fa0695d9a00a4ed5987fbe2fc060749e,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_feb45484d5214c9da4a33bb18bf86416,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_feb45484d5214c9da4a33bb18bf86416,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_feb45484d5214c9da4a33bb18bf86416,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_feb45484d5214c9da4a33bb18bf86416,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream__airbyte_connection_test_ff848848a9d244a39b1ea2563001ebe5,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_ff848848a9d244a39b1ea2563001ebe5,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream__airbyte_connection_test_ff848848a9d244a39b1ea2563001ebe5,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream__airbyte_connection_test_ff848848a9d244a39b1ea2563001ebe5,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream_perfil,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream_perfil,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream_perfil,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream_perfil,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,STATUS_INVEST_raw__stream_usuario,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream_usuario,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.STATUS_INVEST_raw__stream_usuario,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/STATUS_INVEST_raw__stream_usuario,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUBSCRIBER_EVENTS_raw__stream_QueueMessages,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUBSCRIBER_EVENTS_raw__stream_QueueMessages,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUBSCRIBER_EVENTS_raw__stream_QueueMessages,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUBSCRIBER_EVENTS_raw__stream_QueueMessages,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_CORE,airbyte_internal,SUNO_CORE_DEV_raw__stream_AppCustomerSubscriptionProducts,Suno SnowFlake.RAW_SUNO_CORE.airbyte_internal.SUNO_CORE_DEV_raw__stream_AppCustomerSubscriptionProducts,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_CORE.airbyte_internal.SUNO_CORE_DEV_raw__stream_AppCustomerSubscriptionProducts,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_CORE/schemas/airbyte_internal/table/SUNO_CORE_DEV_raw__stream_AppCustomerSubscriptionProducts,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_CORE,airbyte_internal,SUNO_CORE_DEV_raw__stream_AppCustomerSubscriptions,Suno SnowFlake.RAW_SUNO_CORE.airbyte_internal.SUNO_CORE_DEV_raw__stream_AppCustomerSubscriptions,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_CORE.airbyte_internal.SUNO_CORE_DEV_raw__stream_AppCustomerSubscriptions,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_CORE/schemas/airbyte_internal/table/SUNO_CORE_DEV_raw__stream_AppCustomerSubscriptions,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_CORE,airbyte_internal,SUNO_CORE_PROD_raw__stream_AppCustomerSubscriptionProducts,Suno SnowFlake.RAW_SUNO_CORE.airbyte_internal.SUNO_CORE_PROD_raw__stream_AppCustomerSubscriptionProducts,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_CORE.airbyte_internal.SUNO_CORE_PROD_raw__stream_AppCustomerSubscriptionProducts,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_CORE/schemas/airbyte_internal/table/SUNO_CORE_PROD_raw__stream_AppCustomerSubscriptionProducts,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_DE_PARA_PRODUCTS_HOTMARTProdutos,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_DE_PARA_PRODUCTS_HOTMARTProdutos,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_DE_PARA_PRODUCTS_HOTMARTProdutos,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_DE_PARA_PRODUCTS_HOTMARTProdutos,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_DE_PARA_PRODUCTS_HOTMART_Produtos,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_DE_PARA_PRODUCTS_HOTMART_Produtos,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_DE_PARA_PRODUCTS_HOTMART_Produtos,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_DE_PARA_PRODUCTS_HOTMART_Produtos,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_POWER_AUTOMATE_Conversion Datalake,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Conversion Datalake,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Conversion%20Datalake,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_POWER_AUTOMATE_Conversion Datalake,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_POWER_AUTOMATE_Core A Flow,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Core A Flow,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Core%20A%20Flow,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_POWER_AUTOMATE_Core A Flow,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_POWER_AUTOMATE_Core B Flow,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Core B Flow,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Core%20B%20Flow,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_POWER_AUTOMATE_Core B Flow,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_POWER_AUTOMATE_Daily Flow,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Daily Flow,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Daily%20Flow,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_POWER_AUTOMATE_Daily Flow,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_POWER_AUTOMATE_Dimensions and Facts,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Dimensions and Facts,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Dimensions%20and%20Facts,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_POWER_AUTOMATE_Dimensions and Facts,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_POWER_AUTOMATE_Dremio Datalake,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Dremio Datalake,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Dremio%20Datalake,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_POWER_AUTOMATE_Dremio Datalake,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_POWER_AUTOMATE_Leads Test,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Leads Test,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Leads%20Test,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_POWER_AUTOMATE_Leads Test,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_POWER_AUTOMATE_Sheets,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Sheets,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Sheets,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_POWER_AUTOMATE_Sheets,Não,Sim,0,0,0,0
ASSINATURAS,RAW_SUNO_LEGADO,airbyte_internal,SUNO_raw__stream_POWER_AUTOMATE_Weekly Flow,Suno SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Weekly Flow,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_SUNO_LEGADO.airbyte_internal.SUNO_raw__stream_POWER_AUTOMATE_Weekly%20Flow,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_SUNO_LEGADO/schemas/airbyte_internal/table/SUNO_raw__stream_POWER_AUTOMATE_Weekly Flow,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,WALLETWALLET958f07d51d124db072692e260c0697c2,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.WALLETWALLET958f07d51d124db072692e260c0697c2,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.WALLETWALLET958f07d51d124db072692e260c0697c2,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/WALLETWALLET958f07d51d124db072692e260c0697c2,Não,Não,0,0,0,0
ASSINATURAS,RAW_MARKETING,airbyte_internal,YOUTUBE_raw__stream_status_invest_channel_basic_a2,Suno SnowFlake.RAW_MARKETING.airbyte_internal.YOUTUBE_raw__stream_status_invest_channel_basic_a2,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_MARKETING.airbyte_internal.YOUTUBE_raw__stream_status_invest_channel_basic_a2,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_MARKETING/schemas/airbyte_internal/table/YOUTUBE_raw__stream_status_invest_channel_basic_a2,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,_airbyte_destination_state,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal._airbyte_destination_state,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal._airbyte_destination_state,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/_airbyte_destination_state,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,aai_raw__stream_aai,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.aai_raw__stream_aai,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.aai_raw__stream_aai,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/aai_raw__stream_aai,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,aai_raw__stream_aaipersona_airbyte_tmp,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.aai_raw__stream_aaipersona_airbyte_tmp,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.aai_raw__stream_aaipersona_airbyte_tmp,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/aai_raw__stream_aaipersona_airbyte_tmp,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,aai_raw__stream_persona,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.aai_raw__stream_persona,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.aai_raw__stream_persona,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/aai_raw__stream_persona,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,assets_raw__stream_asset,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_asset,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_asset,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/assets_raw__stream_asset,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,assets_raw__stream_assethistory,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_assethistory,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_assethistory,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/assets_raw__stream_assethistory,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,assets_raw__stream_assetmain,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_assetmain,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_assetmain,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/assets_raw__stream_assetmain,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,assets_raw__stream_balancopatrimonial,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_balancopatrimonial,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_balancopatrimonial,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/assets_raw__stream_balancopatrimonial,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,assets_raw__stream_balancopatrimonialquarter,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_balancopatrimonialquarter,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_balancopatrimonialquarter,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/assets_raw__stream_balancopatrimonialquarter,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,assets_raw__stream_dividend,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_dividend,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_dividend,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/assets_raw__stream_dividend,Não,Sim,0,0,0,0
ASSINATURAS,RAW_STATUS_INVEST,airbyte_internal,assets_raw__stream_fiibalanco,Suno SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_fiibalanco,http://2.24.76.116:8585/table/Suno%20SnowFlake.RAW_STATUS_INVEST.airbyte_internal.assets_raw__stream_fiibalanco,https://app.snowflake.com/qeylctm/xgb98696/#/data/databases/RAW_STATUS_INVEST/schemas/airbyte_internal/table/assets_raw__stream_fiibalanco,Não,Sim,0,0,0,0
